Transaction Date,Month,Bar Code,Equipment Id,Umoja EqpNo,Plate #,Asset #,Long Description,Owner Type,Owner Name,Location Id,TP Sub Type,Section/Unit,Receiving Person,Dest Odometer,Odometer Unit,Fuel Qty,Qty Unit,Full Tank,Std. FCU,Tolerance %,Adj. Std. FCU,FCU UOM,Txn FCU,ODO Diff,Monthly FCU,Transaction Id,Overconsumption %,Overconsumption Liter
17-11-22,2022 / 11,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,27322,km,32,litre,Y,8,20,9.6,litre/100 km,8.5790885,373,,01037700043966582174N-1668693223433-535,,
22-05-23,2023 / 05,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-2220896,34628,km,30,litre,Y,8,20,9.6,litre/100 km,8.5227273,352,,0103770004396658213O7-1684741191976-179,,
05-09-22,2022 / 09,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,23520,km,36,litre,Y,8,20,9.6,litre/100 km,8.4309133,427,8.4309133,01037700043966582174N-1662360097770-368,,
12-08-22,2022 / 08,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,22023,km,34,litre,Y,8,20,9.6,litre/100 km,8.2524272,412,,01037700043966582174N-1660288020976-269,,
29-08-22,2022 / 08,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,23093,km,46,litre,Y,8,20,9.6,litre/100 km,8.1415929,565,7.6248313,01037700043966582174N-1661769056652-348,,
01-07-22,2022 / 07,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,20074,km,39,litre,Y,8,20,9.6,litre/100 km,8.125,480,,0103770004396658213O7-1656665905562-3038,,
13-06-23,2023 / 06,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-204008,35498,km,43,litre,Y,8,20,9.6,litre/100 km,8.0675422,533,,01037700043966582175Z-1686628636024-121,,
03-08-22,2022 / 08,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,21611,km,32,litre,Y,8,20,9.6,litre/100 km,7.804878,410,,0103770004396658213L5-1659510390480-1082,,
26-05-23,2023 / 05,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-204008,34965,km,26,litre,Y,8,20,9.6,litre/100 km,7.7151335,337,7.4358974,0103770004396658214TF-1685083663344-174,,
26-06-23,2023 / 06,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-204008,36238,km,55,litre,Y,8,20,9.6,litre/100 km,7.4324324,740,7.4324324,0103770004396658214TF-1687790365234-235,,
26-07-22,2022 / 07,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,21201,km,42,litre,Y,8,20,9.6,litre/100 km,7.3943662,568,7.2759539,01037700043966582174N-1658821263309-235,,
28-12-22,2022 / 12,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-203630,28953,km,10,litre,Y,8,20,9.6,litre/100 km,7.3529412,136,7.9089924,01037700043966582152E-1672209024465-947,,
08-05-23,2023 / 05,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,33795,km,33,litre,Y,8,20,9.6,litre/100 km,7.3333333,450,,01037700043966582175O-1683525762886-195,,
31-01-23,2023 / 01,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,29944,km,27,litre,Y,8,20,9.6,litre/100 km,7.3170732,369,,0103770004396658213O7-1675153597243-3603,,
15-10-22,2022 / 10,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,25443,km,40,litre,Y,8,20,9.6,litre/100 km,7.2072072,555,,0103770004396658213O7-1665825480946-3381,,
07-07-22,2022 / 07,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,20633,km,40,litre,Y,8,20,9.6,litre/100 km,7.1556351,559,,0103770004396658213O7-1657194419246-3063,,
09-12-22,2022 / 12,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-203630,28443,km,29,litre,Y,8,20,9.6,litre/100 km,7.0217918,413,,0103770004396658214T9-1670576686621-552,,
18-03-23,2023 / 03,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,31886,km,34,litre,Y,8,20,9.6,litre/100 km,7.0103093,485,,01037700043966582174N-1679124658208-74,,
25-11-22,2022 / 11,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,27751,km,30,litre,Y,8,20,9.6,litre/100 km,6.993007,429,,0103770004396658213O7-1669358571279-3466,,
15-02-23,2023 / 02,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,30578,km,44,litre,Y,8,20,9.6,litre/100 km,6.9400631,634,,01037700043966582152E-1676459779414-1105,,
24-03-23,2023 / 03,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,32410,km,36,litre,Y,8,20,9.6,litre/100 km,6.870229,524,6.7094932,01037700043966582175O-1679645846902-75,,
22-09-22,2022 / 09,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31847,24084,km,38,litre,Y,8,20,9.6,litre/100 km,6.7375887,564,,0103770004396658214T9-1663827163979-271,,
07-10-22,2022 / 10,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,24888,km,31,litre,Y,8,20,9.6,litre/100 km,6.6381156,467,,01037700043966582152E-1665125897472-676,,
18-08-22,2022 / 08,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,22528,km,33,litre,Y,8,20,9.6,litre/100 km,6.5346535,505,,0103770004396658213O7-1660813064918-3195,,
10-05-23,2023 / 05,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,34276,km,31,litre,Y,8,20,9.6,litre/100 km,6.4449064,481,,01037700043966582174N-1683696298632-199,,
28-04-23,2023 / 04,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,33345,km,36,litre,Y,8,20,9.6,litre/100 km,6.4171123,561,6.4171123,01037700043966582175Z-1682680451225-39,,
10-03-23,2023 / 03,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,31401,km,24,litre,Y,8,20,9.6,litre/100 km,6.122449,392,,01037700043966582174N-1678429575519-38,,
24-01-23,2023 / 01,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-203630,29575,km,21,litre,Y,8,20,9.6,litre/100 km,6.0344828,348,,0103770004396658214T9-1674548068273-672,,
31-10-22,2022 / 10,02335456-0-1,02335456,,UN 006,1-3VJ6FPC,KIA SORENTO,UN,UNFICYP,UNPA,,,MS2-202962,26660,km,36,litre,Y,8,20,9.6,litre/100 km,2.9580937,1217,4.7789192,0103770004396658213O7-1667213521540-3419,,
31-03-23,2023 / 03,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31940,16071,km,38,litre,Y,8,20,9.6,litre/100 km,10.0263852,379,10.0263852,01037700043966582175O-1680238913228-93,4.4415125,1.615999908
02-08-22,2022 / 08,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,10035,km,38,litre,Y,8,20,9.6,litre/100 km,9.947644,382,,0103770004396658214T9-1659421095609-148,3.621291667,1.32800008
12-01-23,2023 / 01,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,14315,km,53.35,litre,Y,8,20,9.6,litre/100 km,9.0118243,592,9.0118243,0103770004396658214T9-1673511170108-635,,
12-07-22,2022 / 07,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,9653,km,44,litre,Y,8,20,9.6,litre/100 km,8.3969466,524,8.3969466,01037700043966582174N-1657604946661-187,,
26-08-22,2022 / 08,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,10718,km,57,litre,Y,8,20,9.6,litre/100 km,8.3455344,683,8.3455344,01037700043966582174N-1661513655379-336,,
20-02-23,2023 / 02,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,15692,km,44,litre,Y,8,20,9.6,litre/100 km,7.8994614,557,7.8994614,01037700043966582152E-1676894904533-1144,,
12-12-22,2022 / 12,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31718,13723,km,59,litre,Y,8,20,9.6,litre/100 km,7.773386,759,7.773386,01037700043966582174N-1670843661869-601,,
19-09-22,2022 / 09,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,11041,km,25,litre,Y,8,20,9.6,litre/100 km,7.7399381,323,7.7399381,01037700043966582174N-1663586661315-398,,
21-10-22,2022 / 10,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,12495,km,59,litre,Y,8,20,9.6,litre/100 km,7.6523995,771,7.6523995,01037700043966582152E-1666350333242-726,,
29-06-23,2023 / 06,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31940,17849,km,45,litre,Y,8,20,9.6,litre/100 km,7.6142132,591,,01037700043966582175O-1688019617566-332,,
06-10-22,2022 / 10,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31718,11724,km,51,litre,Y,8,20,9.6,litre/100 km,7.4670571,683,,01037700043966582174N-1665060156901-443,,
18-11-22,2022 / 11,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31823,12964,km,34,litre,Y,8,20,9.6,litre/100 km,7.249467,469,,0103770004396658214T9-1668764366075-480,,
27-01-23,2023 / 01,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31718,15135,km,59,litre,Y,8,20,9.6,litre/100 km,7.195122,820,,01037700043966582174N-1674810868634-663,,
24-05-23,2023 / 05,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31940,17258,km,41,litre,Y,8,20,9.6,litre/100 km,7.1553229,573,7.1553229,01037700043966582175O-1684917992435-234,,
11-04-23,2023 / 04,02363821-0-1,02363821,,UN 009,1-3WCEQUY,KIA SORENTO,UN,UNFICYP,UNPA,,,MIL-31942,16685,km,41,litre,Y,8,20,9.6,litre/100 km,6.6775244,614,6.6775244,01037700043966582175O-1681211062245-122,,
06-06-23,2023 / 06,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1451,26421,km,65,litre,Y,8,20,9.6,litre/100 km,12.4521073,522,12.4521073,01037700043966582175N-1686051377744-438,29.70945104,14.88800011
16-02-23,2023 / 02,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MS2-202962,23904,km,31,litre,Y,8,20,9.6,litre/100 km,11.5241636,269,,0103770004396658213L5-1676534431234-1361,20.04337083,5.176000084
05-01-23,2023 / 01,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31884,22017,km,59,litre,Y,8,20,9.6,litre/100 km,10.3327496,571,,0103770004396658214T9-1672907315050-616,7.632808333,4.184000216
21-07-22,2022 / 07,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,16873,km,67,litre,Y,8,20,9.6,litre/100 km,9.8384728,681,9.8384728,01037700043966582174N-1658405827442-222,2.484091667,1.623999768
10-09-22,2022 / 09,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,18757,km,45,litre,Y,8,20,9.6,litre/100 km,9.5338983,472,,0103770004396658215EJ-1662799745172-345,,
07-07-22,2022 / 07,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,16192,km,62,litre,Y,8,20,9.6,litre/100 km,9.4368341,657,,01037700043966582152E-1657183376952-465,,
30-09-22,2022 / 09,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,20097,km,62,litre,Y,8,20,9.6,litre/100 km,9.3514329,663,9.3267108,01037700043966582152E-1664539227281-652,,
13-10-22,2022 / 10,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,LCV-2143,20860,km,41,litre,Y,8,20,9.6,litre/100 km,9.3394077,439,9.3394077,0103770004396658213O7-1665644511751-3370,,
19-09-22,2022 / 09,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,19434,km,62,litre,Y,8,20,9.6,litre/100 km,9.1580502,677,,01037700043966582152E-1663590950086-626,,
13-04-23,2023 / 04,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1451,25899,km,52,litre,Y,8,20,9.6,litre/100 km,8.7394958,595,8.7394958,01037700043966582175N-1681385696799-280,,
24-03-23,2023 / 03,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1451,25304,km,55,litre,Y,8,20,9.6,litre/100 km,8.3459788,659,8.3459788,01037700043966582113F-1679662439234-198,,
02-08-22,2022 / 08,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,LCV-2108,17463,km,48,litre,Y,8,20,9.6,litre/100 km,8.1355932,590,8.1355932,0103770004396658213UN-1659416630625-3806,,
02-03-23,2023 / 03,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1451,24645,km,60,litre,Y,8,20,9.6,litre/100 km,8.097166,741,,01037700043966582113F-1677747740122-127,,
03-10-22,2022 / 10,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,20421,km,26,litre,Y,8,20,9.6,litre/100 km,8.0246914,324,,01037700043966582174N-1664796215984-431,,
02-02-23,2023 / 02,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,LCV-2149,23635,km,38,litre,Y,8,20,9.6,litre/100 km,7.966457,477,,0103770004396658211CY-1675314417340-857,,
12-01-23,2023 / 01,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31884,22545,km,42,litre,Y,8,20,9.6,litre/100 km,7.9545455,528,7.9545455,0103770004396658214T9-1673504670985-632,,
01-09-22,2022 / 09,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1442,18285,km,65,litre,Y,8,20,9.6,litre/100 km,7.9075426,822,,01037700043966582152E-1662034108622-584,,
24-01-23,2023 / 01,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,LCV-2148,23158,km,47,litre,Y,8,20,9.6,litre/100 km,7.6672104,613,,0103770004396658214T8-1674547315774-143,,
17-11-22,2022 / 11,01715696-0-1,01715696,,UN 010,1-3ME75BJ,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,POL-8213,21446,km,41,litre,Y,8,20,9.6,litre/100 km,6.996587,586,,0103770004396658213M6-1668686857702-1783,,
15-07-22,2022 / 07,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31674,51009,km,58,litre,Y,8,20,9.6,litre/100 km,9.492635,611,,01037700043966582174N-1657895655344-200,,
27-10-22,2022 / 10,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,60716,km,56,litre,Y,8,20,9.6,litre/100 km,9.3489149,599,,01037700043966582152E-1666853223878-742,,
15-02-23,2023 / 02,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31894,65953,km,49,litre,Y,8,20,9.6,litre/100 km,9.2278719,531,,0103770004396658213L5-1676464919431-1359,,
07-04-23,2023 / 04,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MS4-401878,68664,km,50,litre,Y,8,20,9.6,litre/100 km,9.0744102,551,,0103770004396658214TF-1680853136654-91,,
23-06-23,2023 / 06,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31894,72370,km,53,litre,Y,8,20,9.6,litre/100 km,8.8480801,599,,0103770004396658214TF-1687524609049-230,,
05-12-22,2022 / 12,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31894,62490,km,50,litre,Y,8,20,9.6,litre/100 km,8.8183422,567,8.8183422,0103770004396658213L5-1670243542320-1260,,
10-11-22,2022 / 11,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,61279,km,49,litre,Y,8,20,9.6,litre/100 km,8.7033748,563,,0103770004396658214T9-1668073217305-449,,
04-07-22,2022 / 07,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31714,50398,km,51,litre,Y,8,20,9.6,litre/100 km,8.7030717,586,,0103770004396658213O7-1656912556040-3048,,
18-05-23,2023 / 05,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,70689,km,58,litre,Y,8,20,9.6,litre/100 km,8.5545723,678,,0103770004396658214TF-1684405250007-157,,
12-01-23,2023 / 01,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,64052,km,55,litre,Y,8,20,9.6,litre/100 km,8.5536547,643,8.5536547,0103770004396658214T9-1673502405660-631,,
30-08-22,2022 / 08,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31884,56087,km,38,litre,Y,8,20,9.6,litre/100 km,8.5201794,446,7.8438526,0103770004396658214T9-1661833207631-195,,
21-03-23,2023 / 03,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,LCV-2148,68113,km,31,litre,Y,8,20,9.6,litre/100 km,8.4931507,365,8.0438757,0103770004396658213NM-1679389028056-2,,
23-12-22,2022 / 12,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,63409,km,35,litre,Y,8,20,9.6,litre/100 km,8.3932854,417,,0103770004396658214T9-1671788570151-588,,
22-08-22,2022 / 08,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31714,55227,km,42,litre,Y,8,20,9.6,litre/100 km,8.3665339,502,,01037700043966582174N-1661146511636-306,,
19-07-22,2022 / 07,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31674,51553,km,45,litre,Y,8,20,9.6,litre/100 km,8.2720588,544,,01037700043966582152E-1658206535797-488,,
23-01-23,2023 / 01,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,64694,km,53,litre,Y,8,20,9.6,litre/100 km,8.2554517,642,,0103770004396658213L5-1674466337005-1322,,
26-08-22,2022 / 08,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31714,55641,km,34,litre,Y,8,20,9.6,litre/100 km,8.2125604,414,,01037700043966582174N-1661521972883-338,,
30-05-23,2023 / 05,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31884,71269,km,47.1,litre,Y,8,20,9.6,litre/100 km,8.1206897,580,-0.0074101,0103770004396658213L5-1685436767308-1133,,
09-06-23,2023 / 06,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,71771,km,40,litre,Y,8,20,9.6,litre/100 km,7.9681275,502,,0103770004396658214TF-1686305625438-198,,
22-11-22,2022 / 11,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,61923,km,51,litre,Y,8,20,9.6,litre/100 km,7.9192547,644,,01037700043966582152E-1669113582005-814,,
06-02-23,2023 / 02,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,65422,km,57,litre,Y,8,20,9.6,litre/100 km,7.8296703,728,,01037700043966582152E-1675681422967-1078,,
14-03-23,2023 / 03,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31884,67748,km,57,litre,Y,8,20,9.6,litre/100 km,7.81893,729,,0103770004396658213L5-1678774452192-73,,
02-03-23,2023 / 03,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31894,67019,km,29,litre,Y,8,20,9.6,litre/100 km,7.7333333,375,,0103770004396658213H2-1677738737490-1053,,
16-08-22,2022 / 08,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31674,54725,km,47,litre,Y,8,20,9.6,litre/100 km,7.6175041,617,,0103770004396658213O7-1660641119563-3183,,
23-02-23,2023 / 02,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31894,66644,km,52,litre,Y,8,20,9.6,litre/100 km,7.5253256,691,,0103770004396658213H2-1677131797566-1035,,
01-08-22,2022 / 08,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31674,53346,km,36,litre,Y,8,20,9.6,litre/100 km,7.4688797,482,,01037700043966582174N-1659353380927-250,,
26-04-23,2023 / 04,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,70011,km,58,litre,Y,8,20,9.6,litre/100 km,7.3139975,793,7.2754269,0103770004396658214TF-1682506126965-109,,
26-09-22,2022 / 09,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31714,59396,km,54,litre,Y,8,20,9.6,litre/100 km,7.2580645,744,6.7596113,01037700043966582174N-1664173216829-414,,
13-04-23,2023 / 04,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MS4-401878,69218,km,40,litre,Y,8,20,9.6,litre/100 km,7.2202166,554,,0103770004396658213O7-1681389761182-85,,
04-10-22,2022 / 10,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,60117,km,52,litre,Y,8,20,9.6,litre/100 km,7.2122053,721,,01037700043966582152E-1664857852918-666,,
16-12-22,2022 / 12,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,62992,km,36,litre,Y,8,20,9.6,litre/100 km,7.1713147,502,,01037700043966582152E-1671170515971-899,,
09-08-22,2022 / 08,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31674,54108,km,54,litre,Y,8,20,9.6,litre/100 km,7.0866142,762,,01037700043966582152E-1660048586462-541,,
13-09-22,2022 / 09,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,57708,km,47,litre,Y,8,20,9.6,litre/100 km,6.921944,679,,01037700043966582152E-1663043152317-600,,
28-07-22,2022 / 07,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,52864,km,47,litre,Y,8,20,9.6,litre/100 km,6.871345,684,7.8264396,01037700043966582152E-1658994829997-509,,
23-07-22,2022 / 07,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,52180,km,43,litre,Y,8,20,9.6,litre/100 km,6.8580542,627,,0103770004396658214T9-1658553807018-126,,
05-09-22,2022 / 09,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31833,57029,km,62,litre,Y,8,20,9.6,litre/100 km,6.581741,942,,01037700043966582152E-1662352111445-588,,
19-09-22,2022 / 09,01717777-0-1,01717777,,UN 011,1-3MOAAI9,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,MIL-31714,58652,km,59,litre,Y,8,20,9.6,litre/100 km,6.25,944,,0103770004396658213O7-1663572722561-3300,,
03-10-22,2022 / 10,01717326-0-1,01717326,,UN 012,1-3MGJR8E,KIA SORENTO,UN,UNFICYP,UNPA,,UNPA,ICV-1469,31159,km,64,litre,Y,8,20,9.6,litre/100 km,10.0156495,639,,0103770004396658214T9-1664775783427-317,4.329682292,2.656000305
